  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.539700     0.0000   0.4177
     2   -167.539336     0.2288   0.2839
     3   -167.538572     0.7083   0.1264
     4   -167.537645     1.2896   0.0474
     5   -167.536856     1.7850   0.0205
     6   -167.536764     1.8428   0.0186
     7   -167.536753     1.8494   0.0184
     8   -167.536733     1.8621   0.0180
     9   -167.536574     1.9619   0.0152
     10  -167.536400     2.0709   0.0127
     11  -167.535643     2.5463   0.0057
     12  -167.535336     2.7389   0.0041
     13  -167.535104     2.8844   0.0032
     14  -167.534872     3.0301   0.0025
     15  -167.534369     3.3455   0.0015
     16  -167.534012     3.5693   0.0010
     17  -167.533977     3.5912   0.0010
     18  -167.533847     3.6731   0.0008
     19  -167.533751     3.7332   0.0008
     20  -167.533605     3.8251   0.0007

Ensemble free energy [Eh]:     -167.5405248149
