  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.710135     0.0000   1.0000
     2   -152.698849     7.0826   0.0000
     3   -152.696486     8.5653   0.0000
     4   -152.695736     9.0358   0.0000
     5   -152.695628     9.1033   0.0000
     6   -152.694296     9.9393   0.0000
     7   -152.693731     ******   0.0000
     8   -152.693634     ******   0.0000
     9   -152.693331     ******   0.0000
     10  -152.690216     ******   0.0000
     11  -152.690028     ******   0.0000
     12  -152.689929     ******   0.0000
     13  -152.689745     ******   0.0000
     14  -152.688189     ******   0.0000
     15  -152.687753     ******   0.0000
     16  -152.687227     ******   0.0000
     17  -152.686214     ******   0.0000
     18  -152.686052     ******   0.0000
     19  -152.681803     ******   0.0000
     20  -152.672322     ******   0.0000

Ensemble free energy [Eh]:     -152.7101354322
