   #           Energy [Eh]      SASA
No   1     -152.7101354251     2333.6
No   2     -152.6964856931     2152.3
No   3     -152.6956284209     2400.2
No   4     -152.6862144830     2503.9
No   5     -152.6936344041     2327.3
No   6     -152.6957359711     2228.9
No   7     -152.6818033804     2427.0
No   8     -152.6872265209     2219.3
No   9     -152.6877529588     2371.7
No  10     -152.6933308365     2279.1
No  11     -152.6937314521     2361.6
No  12     -152.6900283638     2349.9
No  13     -152.6942960685     2188.9
No  14     -152.6897447247     2265.2
No  15     -152.6988486056     2355.2
No  16     -152.6860522467     2284.4
No  17     -152.6902164625     2270.4
No  18     -152.6899292336     2355.2
No  19     -152.6881886234     2263.2
No  20     -152.6723218946     2460.6
