  cluster  E_norm [Eh]  De [kcal]    p
     1   -356.401836     0.0000   0.8914
     2   -356.399846     1.2486   0.1083
     3   -356.393218     5.4077   0.0001
     4   -356.392945     5.5791   0.0001
     5   -356.392262     6.0077   0.0000
     6   -356.391588     6.4307   0.0000
     7   -356.391006     6.7958   0.0000
     8   -356.389970     7.4460   0.0000
     9   -356.389612     7.6709   0.0000
     10  -356.388607     8.3015   0.0000
     11  -356.386780     9.4480   0.0000
     12  -356.386414     9.6777   0.0000
     13  -356.385769     ******   0.0000
     14  -356.385107     ******   0.0000
     15  -356.384898     ******   0.0000
     16  -356.384437     ******   0.0000
     17  -356.384071     ******   0.0000
     18  -356.383749     ******   0.0000
     19  -356.383453     ******   0.0000
     20  -356.370866     ******   0.0000

Ensemble free energy [Eh]:     -356.4019445129
