   #           Energy [Eh]      SASA
No   1     -178.1516465566     2572.6
No   2     -178.1521075645     2543.1
No   3     -178.1493443152     2537.6
No   4     -178.1502005961     2446.8
No   5     -178.1440780428     2590.0
No   6     -178.1481633511     2654.4
No   7     -178.1442719975     2553.4
No   8     -178.1406134453     2565.7
No   9     -178.1496013518     2619.6
No  10     -178.1485742427     2672.3
No  11     -178.1564059758     2696.5
No  12     -178.1504292005     2825.5
No  13     -178.1458707697     2787.6
No  14     -178.1507371117     2854.1
No  15     -178.1495944618     2854.9
No  16     -178.1572479370     2642.2
No  17     -178.1445301724     2828.5
No  18     -178.1326745066     2652.4
No  19     -178.1404862842     2719.6
No  20     -178.1492733675     2478.5
