  cluster  E_norm [Eh]  De [kcal]    p
     1   -524.316907     0.0000   0.9998
     2   -524.308683     5.1608   0.0002
     3   -524.296445     ******   0.0000
     4   -524.293327     ******   0.0000
     5   -524.292875     ******   0.0000
     6   -524.289261     ******   0.0000
     7   -524.288010     ******   0.0000
     8   -524.287325     ******   0.0000
     9   -524.287034     ******   0.0000
     10  -524.286446     ******   0.0000
     11  -524.284826     ******   0.0000
     12  -524.284475     ******   0.0000
     13  -524.283951     ******   0.0000
     14  -524.282722     ******   0.0000
     15  -524.281415     ******   0.0000
     16  -524.281316     ******   0.0000
     17  -524.281243     ******   0.0000
     18  -524.281126     ******   0.0000
     19  -524.281007     ******   0.0000
     20  -524.280584     ******   0.0000
     21  -524.280484     ******   0.0000
     22  -524.279080     ******   0.0000
     23  -524.278901     ******   0.0000
     24  -524.278834     ******   0.0000
     25  -524.278035     ******   0.0000
     26  -524.277768     ******   0.0000
     27  -524.277633     ******   0.0000
     28  -524.276871     ******   0.0000
     29  -524.276570     ******   0.0000
     30  -524.276420     ******   0.0000
     31  -524.276184     ******   0.0000
     32  -524.275698     ******   0.0000
     33  -524.275533     ******   0.0000
     34  -524.275131     ******   0.0000
     35  -524.275047     ******   0.0000
     36  -524.274628     ******   0.0000
     37  -524.274269     ******   0.0000
     38  -524.274185     ******   0.0000
     39  -524.274112     ******   0.0000
     40  -524.273470     ******   0.0000
     41  -524.273400     ******   0.0000
     42  -524.273175     ******   0.0000
     43  -524.272566     ******   0.0000
     44  -524.272259     ******   0.0000
     45  -524.272233     ******   0.0000
     46  -524.272204     ******   0.0000
     47  -524.272168     ******   0.0000
     48  -524.272019     ******   0.0000
     49  -524.271621     ******   0.0000
     50  -524.271332     ******   0.0000
     51  -524.271001     ******   0.0000
     52  -524.270470     ******   0.0000
     53  -524.270284     ******   0.0000
     54  -524.269824     ******   0.0000
     55  -524.269444     ******   0.0000
     56  -524.269339     ******   0.0000
     57  -524.269019     ******   0.0000
     58  -524.268551     ******   0.0000
     59  -524.268540     ******   0.0000
     60  -524.268405     ******   0.0000
     61  -524.268316     ******   0.0000
     62  -524.268051     ******   0.0000
     63  -524.267846     ******   0.0000
     64  -524.267714     ******   0.0000
     65  -524.267673     ******   0.0000
     66  -524.267403     ******   0.0000
     67  -524.267381     ******   0.0000
     68  -524.267042     ******   0.0000
     69  -524.267042     ******   0.0000
     70  -524.267026     ******   0.0000
     71  -524.267011     ******   0.0000
     72  -524.267003     ******   0.0000
     73  -524.266902     ******   0.0000
     74  -524.266776     ******   0.0000
     75  -524.266758     ******   0.0000
     76  -524.266720     ******   0.0000
     77  -524.266261     ******   0.0000
     78  -524.265849     ******   0.0000
     79  -524.265544     ******   0.0000
     80  -524.264616     ******   0.0000
     81  -524.264594     ******   0.0000
     82  -524.264251     ******   0.0000
     83  -524.264191     ******   0.0000
     84  -524.264136     ******   0.0000
     85  -524.264026     ******   0.0000
     86  -524.263865     ******   0.0000
     87  -524.263816     ******   0.0000
     88  -524.263320     ******   0.0000
     89  -524.263303     ******   0.0000
     90  -524.263022     ******   0.0000
     91  -524.262425     ******   0.0000
     92  -524.262308     ******   0.0000
     93  -524.262276     ******   0.0000
     94  -524.262001     ******   0.0000
     95  -524.261859     ******   0.0000
     96  -524.261849     ******   0.0000
     97  -524.260772     ******   0.0000
     98  -524.260347     ******   0.0000
     99  -524.260339     ******   0.0000
     100  -524.260264     ******   0.0000
     101  -524.259659     ******   0.0000
     102  -524.259410     ******   0.0000
     103  -524.259289     ******   0.0000
     104  -524.259073     ******   0.0000
     105  -524.258807     ******   0.0000
     106  -524.258792     ******   0.0000
     107  -524.258521     ******   0.0000
     108  -524.258479     ******   0.0000
     109  -524.258479     ******   0.0000
     110  -524.258241     ******   0.0000
     111  -524.257913     ******   0.0000
     112  -524.257553     ******   0.0000
     113  -524.257516     ******   0.0000
     114  -524.256601     ******   0.0000
     115  -524.255815     ******   0.0000
     116  -524.255713     ******   0.0000
     117  -524.255662     ******   0.0000
     118  -524.255477     ******   0.0000
     119  -524.255259     ******   0.0000
     120  -524.255160     ******   0.0000
     121  -524.255146     ******   0.0000
     122  -524.255087     ******   0.0000
     123  -524.255063     ******   0.0000
     124  -524.254584     ******   0.0000
     125  -524.254489     ******   0.0000
     126  -524.254415     ******   0.0000
     127  -524.254273     ******   0.0000
     128  -524.254219     ******   0.0000
     129  -524.254193     ******   0.0000
     130  -524.254097     ******   0.0000
     131  -524.253950     ******   0.0000
     132  -524.252693     ******   0.0000
     133  -524.252368     ******   0.0000
     134  -524.252117     ******   0.0000
     135  -524.251835     ******   0.0000
     136  -524.251585     ******   0.0000
     137  -524.251576     ******   0.0000
     138  -524.251237     ******   0.0000
     139  -524.250609     ******   0.0000
     140  -524.250587     ******   0.0000
     141  -524.249443     ******   0.0000
     142  -524.249203     ******   0.0000
     143  -524.248135     ******   0.0000
     144  -524.248002     ******   0.0000
     145  -524.246317     ******   0.0000
     146  -524.245495     ******   0.0000
     147  -524.245146     ******   0.0000
     148  -524.244941     ******   0.0000
     149  -524.241460     ******   0.0000
     150  -524.240368     ******   0.0000
     151  -524.239424     ******   0.0000
     152  -524.238063     ******   0.0000
     153  -524.235487     ******   0.0000
     154  -524.234629     ******   0.0000
     155  -524.225650     ******   0.0000
