  cluster  E_norm [Eh]  De [kcal]    p
     1   -509.164110     0.0000   0.9714
     2   -509.160679     2.1532   0.0256
     3   -509.158593     3.4623   0.0028
     4   -509.154887     5.7875   0.0001
     5   -509.154240     6.1937   0.0000
     6   -509.153602     6.5939   0.0000
     7   -509.151569     7.8697   0.0000
     8   -509.149764     9.0026   0.0000
     9   -509.149660     9.0679   0.0000
     10  -509.149473     9.1851   0.0000
     11  -509.148308     9.9160   0.0000
     12  -509.147969     ******   0.0000
     13  -509.147591     ******   0.0000
     14  -509.146122     ******   0.0000
     15  -509.138887     ******   0.0000
     16  -509.138389     ******   0.0000
     17  -509.138370     ******   0.0000
     18  -509.137392     ******   0.0000
     19  -509.136763     ******   0.0000
     20  -509.136408     ******   0.0000

Ensemble free energy [Eh]:     -509.1641375318
