   #           Energy [Eh]      SASA
No   1     -509.1641101655     4937.4
No   2     -509.1606788438     5401.6
No   3     -509.1542399159     5135.9
No   4     -509.1585926367     5123.2
No   5     -509.1497636665     4921.3
No   6     -509.1373923673     5019.9
No   7     -509.1483079447     4869.2
No   8     -509.1536021533     5319.0
No   9     -509.1461215818     5194.8
No  10     -509.1479688453     5144.8
No  11     -509.1548871508     5113.6
No  12     -509.1494728314     5166.1
No  13     -509.1367629527     5231.3
No  14     -509.1496595090     5080.9
No  15     -509.1515690778     5111.9
No  16     -509.1383695228     5163.0
No  17     -509.1475906523     5092.3
No  18     -509.1388866167     5096.2
No  19     -509.1383894302     5171.1
No  20     -509.1364075017     4960.5
