   #   Energy       Run. Aver.   Diff / au.
    1 -574.55725246  -0.91561517  -0.91561517
    2 -546.43407697  -1.35101418  -0.43539902
    3 -543.01874441  -1.33426092   0.01675327
    4 -543.84856908  -1.21317681   0.12108410
    5 -545.36193010  -1.12014252   0.09303429
    6 -546.88891508  -1.06320020   0.05694232
    7 -546.04005279  -1.02748985   0.03571034
    8 -545.05922242  -1.00316571   0.02432414
    9 -545.39318937  -0.98557120   0.01759451
   10 -544.59470543  -0.97204131   0.01352989
   11 -542.65959272  -0.96106057   0.01098074
   12 -543.20769680  -0.95219517   0.00886540
   13 -542.71122711  -0.94479553   0.00739964
   14 -540.75992674  -0.93833557   0.00645996
   15 -541.45924689  -0.93287388   0.00546169
   16 -541.02932375  -0.92811447   0.00475941
   17 -541.05657013  -0.92395885   0.00415561
   18 -540.73782076  -0.92027030   0.00368856
   19 -541.67277112  -0.91707301   0.00319729
   20 -540.99082808  -0.91416568   0.00290733
   21 -541.15987057  -0.91156187   0.00260381
   22 -540.36915011  -0.90915129   0.00241058
   23 -540.71077727  -0.90698240   0.00216889
   24 -542.57308130  -0.90512798   0.00185442
   25 -543.19127832  -0.90347390   0.00165408
   26 -540.58120324  -0.90179478   0.00167912
   27 -542.26753757  -0.90033864   0.00145614
   28 -542.79462015  -0.89902448   0.00131416
   29 -542.75356011  -0.89780359   0.00122089
   30 -543.58429088  -0.89671132   0.00109226
   31 -543.43100981  -0.89568580   0.00102552
   32 -542.50725908  -0.89468045   0.00100535
   33 -541.73769895  -0.89369949   0.00098097
   34 -543.24429336  -0.89284756   0.00085193
   35 -543.77199502  -0.89207202   0.00077554
   36 -542.98940229  -0.89130705   0.00076497
   37 -542.54887090  -0.89056474   0.00074231
   38 -543.20349510  -0.88988955   0.00067519
   39 -542.92382979  -0.88923928   0.00065027
   40 -542.35893844  -0.88859963   0.00063964
   41 -542.62765459  -0.88800190   0.00059774
   42 -543.39668349  -0.88746280   0.00053910
   43 -543.52453020  -0.88695489   0.00050792
