  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.721922     0.0000   0.9998
     2   -152.713382     5.3590   0.0001
     3   -152.712636     5.8274   0.0001
     4   -152.712522     5.8985   0.0000
     5   -152.711209     6.7228   0.0000
     6   -152.709191     7.9893   0.0000
     7   -152.707716     8.9148   0.0000
     8   -152.707020     9.3515   0.0000
     9   -152.706846     9.4605   0.0000
     10  -152.706712     9.5449   0.0000
     11  -152.704950     ******   0.0000
     12  -152.704756     ******   0.0000
     13  -152.702873     ******   0.0000
     14  -152.702228     ******   0.0000
     15  -152.701159     ******   0.0000
     16  -152.700799     ******   0.0000
     17  -152.697278     ******   0.0000
     18  -152.697014     ******   0.0000
     19  -152.696358     ******   0.0000
     20  -152.693326     ******   0.0000

Ensemble free energy [Eh]:     -152.7219226314
