   #           Energy [Eh]      SASA
No   1     -305.4165845905     4015.2
No   2     -305.4218139154     3849.5
No   3     -305.4240989134     3707.7
No   4     -305.4270528913     3675.9
No   5     -305.4154633202     3886.8
No   6     -305.4187243518     3761.7
No   7     -305.4159705984     3765.8
No   8     -305.4123310064     3844.8
No   9     -305.4134455648     3819.4
No  10     -305.4115197268     3978.9
No  11     -305.4179983910     3718.8
No  12     -305.4152020038     3864.4
No  13     -305.4170714823     3803.9
No  14     -305.4197333183     3810.1
No  15     -305.4061650432     3938.1
No  16     -305.4030714600     3864.6
No  17     -305.4156176161     3799.5
No  18     -305.4086293066     3887.6
No  19     -305.4114068112     3895.5
No  20     -305.3973827559     3823.7
