  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.047771     0.0000   0.9452
     2   -229.044435     2.0934   0.0276
     3   -229.043727     2.5379   0.0130
     4   -229.043152     2.8987   0.0071
     5   -229.042268     3.4530   0.0028
     6   -229.042113     3.5503   0.0024
     7   -229.041355     4.0262   0.0011
     8   -229.040391     4.6310   0.0004
     9   -229.040360     4.6507   0.0004
     10  -229.039075     5.4571   0.0001
     11  -229.035904     7.4468   0.0000
     12  -229.035729     7.5563   0.0000
     13  -229.035694     7.5784   0.0000
     14  -229.035651     7.6055   0.0000
     15  -229.032359     9.6712   0.0000
     16  -229.031238     ******   0.0000
     17  -229.030909     ******   0.0000
     18  -229.029989     ******   0.0000
     19  -229.028790     ******   0.0000
     20  -229.023231     ******   0.0000

Ensemble free energy [Eh]:     -229.0478243293
