   #   Energy       Run. Aver.   Diff / au.
    1 -424.23563019  -0.67606244  -0.67606244
    2 -379.49543879  -0.97844464  -0.30238221
    3 -367.04735637  -0.94806621   0.03037844
    4 -366.82988083  -0.84960019   0.09846602
    5 *************  -5.74626636  -4.89666617
    6 -374.76410242  -5.70420376   0.04206261
    7 -376.30469699  -4.96897708   0.73522667
    8 -378.42638680  -4.33133421   0.63764287
    9 -376.97934869  -3.84597617   0.48535803
   10 -377.52536069  -3.47300524   0.37297093
   11 -384.33018706  -3.17905005   0.29395519
   12 -382.76684026  -2.94046442   0.23858563
   13 -381.08970204  -2.74263788   0.19782654
   14 -385.34228522  -2.57646771   0.16617018
   15 -390.97926672  -2.43516285   0.14130486
   16 -387.94184637  -2.31277266   0.12239019
   17 -389.71453286  -2.20606011   0.10671255
   18 -382.61776826  -2.11144720   0.09461292
   19 -383.29625661  -2.02748726   0.08395993
   20 -381.31084642  -1.95229778   0.07518949
   21 -377.51027068  -1.88439842   0.06789935
   22 -378.95648906  -1.82310787   0.06129056
   23 -379.32630922  -1.76745989   0.05564798
   24 -382.00622831  -1.71686229   0.05059759
   25 -387.78164469  -1.67088267   0.04597962
   26 -388.80712793  -1.62868041   0.04220226
   27 -388.16560443  -1.58970628   0.03897413
   28 -397.17933533  -1.55414432   0.03556196
   29 -398.63481034  -1.52123255   0.03291177
   30 -398.81368033  -1.49061274   0.03061981
   31 -400.83741846  -1.46214637   0.02846637
   32 -400.76161389  -1.43552266   0.02662370
   33 -401.05727170  -1.41058263   0.02494003
   34 -401.07969011  -1.38716023   0.02342240
   35 -399.99872985  -1.36507040   0.02208983
   36 -398.50982212  -1.34417889   0.02089151
   37 -397.94800849  -1.32442484   0.01975405
   38 -397.86358759  -1.30573686   0.01868797
   39 -397.63229588  -1.28802513   0.01771173
   40 -398.39717597  -1.27125387   0.01677127
   41 -397.38946885  -1.25528448   0.01596938
   42 -397.16326089  -1.24008605   0.01519843
   43 -397.75782640  -1.22563449   0.01445156
   44 -397.23692154  -1.21183793   0.01379656
   45 -394.37116888  -1.19856762   0.01327031
   46 -393.58815594  -1.18585859   0.01270903
   47 -393.27940913  -1.17369184   0.01216675
   48 -393.08874117  -1.16203701   0.01165483
   49 -393.02232697  -1.15086617   0.01117084
   50 -393.25408231  -1.14015924   0.01070694
   51 -393.65402529  -1.12989378   0.01026546
   52 -393.85558663  -1.12003780   0.00985597
   53 -393.30217063  -1.11054484   0.00949296
   54 -394.24224980  -1.10143794   0.00910690
   55 -393.52653502  -1.09264848   0.00878946
   56 -394.45074601  -1.08420489   0.00844358
   57 -394.32179503  -1.07606004   0.00814486
   58 -398.39461314  -1.06831309   0.00774694
   59 -398.65814225  -1.06084262   0.00747047
   60 -397.75513529  -1.05360179   0.00724083
   61 -397.70222198  -1.04660074   0.00700105
   62 -397.32157373  -1.03981962   0.00678112
   63 -397.19198955  -1.03325398   0.00656564
   64 -396.78754664  -1.02688682   0.00636716
   65 -396.37460061  -1.02070849   0.00617832
   66 -396.93169411  -1.01473371   0.00597479
   67 -396.89893732  -1.00893953   0.00579418
   68 -395.51085363  -1.00328590   0.00565363
   69 -394.37308752  -0.99777190   0.00551400
   70 -390.50295581  -0.99232933   0.00544257
   71 -390.84391998  -0.98704873   0.00528060
   72 -391.35769737  -0.98192843   0.00512029
   73 -391.67236312  -0.97695748   0.00497095
   74 -391.34208240  -0.97211579   0.00484169
   75 -390.46747913  -0.96738635   0.00472944
   76 -390.97512123  -0.96279349   0.00459286
   77 -390.95167547  -0.95832122   0.00447228
   78 -390.85441932  -0.95396317   0.00435804
   79 -392.87644994  -0.94975769   0.00420548
   80 -392.60794045  -0.94565391   0.00410378
   81 -393.05470407  -0.94166150   0.00399241
   82 -392.75332000  -0.93776197   0.00389953
   83 -392.45032167  -0.93395170   0.00381027
   84 -392.41090917  -0.93023247   0.00371923
   85 -394.06269548  -0.92663279   0.00359968
   86 -394.25862856  -0.92312184   0.00351095
   87 -394.42162565  -0.91969561   0.00342623
   88 -394.38005067  -0.91634746   0.00334815
   89 -395.48050597  -0.91309513   0.00325233
   90 -394.59253527  -0.90990042   0.00319471
