  cluster  E_norm [Eh]  De [kcal]    p
     1   -778.763842     0.0000   0.9597
     2   -778.760748     1.9417   0.0362
     3   -778.758437     3.3917   0.0031
     4   -778.757003     4.2916   0.0007
     5   -778.755974     4.9369   0.0002
     6   -778.753822     6.2875   0.0000
     7   -778.750100     8.6229   0.0000
     8   -778.748795     9.4421   0.0000
     9   -778.748094     9.8818   0.0000
     10  -778.745783     ******   0.0000
     11  -778.745380     ******   0.0000
     12  -778.744919     ******   0.0000
     13  -778.744765     ******   0.0000
     14  -778.744137     ******   0.0000
     15  -778.743861     ******   0.0000
     16  -778.743800     ******   0.0000
     17  -778.743468     ******   0.0000
     18  -778.743170     ******   0.0000
     19  -778.742763     ******   0.0000
     20  -778.742303     ******   0.0000

Ensemble free energy [Eh]:     -778.7638807359
