  cluster  E_norm [Eh]  De [kcal]    p
     1   -152.709022     0.0000   0.9995
     2   -152.701457     4.7472   0.0003
     3   -152.700376     5.4256   0.0001
     4   -152.699069     6.2453   0.0000
     5   -152.698389     6.6721   0.0000
     6   -152.697663     7.1277   0.0000
     7   -152.697482     7.2416   0.0000
     8   -152.696812     7.6616   0.0000
     9   -152.696777     7.6839   0.0000
     10  -152.696127     8.0916   0.0000
     11  -152.693692     9.6199   0.0000
     12  -152.692002     ******   0.0000
     13  -152.690775     ******   0.0000
     14  -152.690676     ******   0.0000
     15  -152.689857     ******   0.0000
     16  -152.689806     ******   0.0000
     17  -152.689056     ******   0.0000
     18  -152.685866     ******   0.0000
     19  -152.678961     ******   0.0000
     20  -152.676914     ******   0.0000

Ensemble free energy [Eh]:     -152.7090224394
