  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.470445     0.0000   0.6847
     2   -218.469145     0.8158   0.1728
     3   -218.468928     0.9521   0.1373
     4   -218.464714     3.5965   0.0016
     5   -218.464534     3.7093   0.0013
     6   -218.464360     3.8188   0.0011
     7   -218.464237     3.8958   0.0010
     8   -218.462622     4.9091   0.0002
     9   -218.461400     5.6757   0.0000
     10  -218.460880     6.0020   0.0000
     11  -218.460542     6.2143   0.0000
     12  -218.459918     6.6059   0.0000
     13  -218.459774     6.6960   0.0000
     14  -218.459768     6.7001   0.0000
     15  -218.459531     6.8489   0.0000
     16  -218.459403     6.9289   0.0000
     17  -218.458869     7.2642   0.0000
     18  -218.458720     7.3576   0.0000
     19  -218.458542     7.4696   0.0000
     20  -218.458317     7.6106   0.0000
     21  -218.458104     7.7441   0.0000
     22  -218.457875     7.8880   0.0000
     23  -218.457607     8.0559   0.0000
     24  -218.457386     8.1946   0.0000
     25  -218.457300     8.2488   0.0000
     26  -218.456833     8.5419   0.0000
     27  -218.456812     8.5550   0.0000
     28  -218.456782     8.5734   0.0000
     29  -218.456360     8.8384   0.0000
     30  -218.456284     8.8865   0.0000
     31  -218.456180     8.9515   0.0000
     32  -218.456110     8.9953   0.0000
     33  -218.456028     9.0469   0.0000
     34  -218.456011     9.0578   0.0000
     35  -218.455931     9.1080   0.0000
     36  -218.455749     9.2217   0.0000
     37  -218.455276     9.5189   0.0000
     38  -218.454873     9.7717   0.0000
     39  -218.454772     9.8351   0.0000
     40  -218.454666     9.9016   0.0000
     41  -218.454227     ******   0.0000
     42  -218.454189     ******   0.0000
     43  -218.453387     ******   0.0000
     44  -218.453353     ******   0.0000
     45  -218.453018     ******   0.0000
     46  -218.452836     ******   0.0000
     47  -218.452696     ******   0.0000
     48  -218.452422     ******   0.0000
     49  -218.452156     ******   0.0000
     50  -218.452035     ******   0.0000
     51  -218.452025     ******   0.0000
     52  -218.451981     ******   0.0000
     53  -218.451957     ******   0.0000
     54  -218.451887     ******   0.0000
     55  -218.451806     ******   0.0000
     56  -218.451699     ******   0.0000
     57  -218.451611     ******   0.0000
     58  -218.451569     ******   0.0000
     59  -218.451516     ******   0.0000
     60  -218.451321     ******   0.0000
     61  -218.451028     ******   0.0000
     62  -218.450900     ******   0.0000
     63  -218.450846     ******   0.0000
     64  -218.450823     ******   0.0000
     65  -218.450771     ******   0.0000
     66  -218.450665     ******   0.0000
     67  -218.450613     ******   0.0000
     68  -218.450447     ******   0.0000
     69  -218.450417     ******   0.0000
     70  -218.450400     ******   0.0000
     71  -218.450011     ******   0.0000
     72  -218.449992     ******   0.0000
     73  -218.449752     ******   0.0000
     74  -218.449720     ******   0.0000
     75  -218.449679     ******   0.0000
     76  -218.449535     ******   0.0000
     77  -218.449425     ******   0.0000
     78  -218.449239     ******   0.0000
     79  -218.449236     ******   0.0000
     80  -218.449155     ******   0.0000
     81  -218.449062     ******   0.0000
     82  -218.448854     ******   0.0000
     83  -218.448762     ******   0.0000
     84  -218.448719     ******   0.0000
     85  -218.448696     ******   0.0000
     86  -218.448483     ******   0.0000
     87  -218.448344     ******   0.0000
     88  -218.448270     ******   0.0000
     89  -218.448166     ******   0.0000
     90  -218.448154     ******   0.0000
     91  -218.447995     ******   0.0000
     92  -218.447953     ******   0.0000
     93  -218.447667     ******   0.0000
     94  -218.447638     ******   0.0000
     95  -218.447474     ******   0.0000
     96  -218.447451     ******   0.0000
     97  -218.447393     ******   0.0000
     98  -218.447288     ******   0.0000
     99  -218.447267     ******   0.0000
     100  -218.447259     ******   0.0000
     101  -218.447254     ******   0.0000
     102  -218.447237     ******   0.0000
     103  -218.447122     ******   0.0000
     104  -218.447072     ******   0.0000
     105  -218.446974     ******   0.0000
     106  -218.446882     ******   0.0000
     107  -218.446704     ******   0.0000
     108  -218.446433     ******   0.0000
     109  -218.446425     ******   0.0000
     110  -218.446405     ******   0.0000
     111  -218.446375     ******   0.0000
     112  -218.445989     ******   0.0000
     113  -218.445848     ******   0.0000
     114  -218.445639     ******   0.0000
     115  -218.445535     ******   0.0000
     116  -218.445369     ******   0.0000
     117  -218.445273     ******   0.0000
     118  -218.445203     ******   0.0000
     119  -218.445190     ******   0.0000
     120  -218.444916     ******   0.0000
     121  -218.444410     ******   0.0000
     122  -218.444213     ******   0.0000
     123  -218.444118     ******   0.0000
     124  -218.444118     ******   0.0000
     125  -218.443628     ******   0.0000
     126  -218.443161     ******   0.0000
     127  -218.443128     ******   0.0000
     128  -218.443047     ******   0.0000
     129  -218.442800     ******   0.0000
     130  -218.442746     ******   0.0000
     131  -218.442533     ******   0.0000
     132  -218.442455     ******   0.0000
     133  -218.442284     ******   0.0000
     134  -218.442265     ******   0.0000
     135  -218.442240     ******   0.0000
     136  -218.442194     ******   0.0000
     137  -218.441834     ******   0.0000
     138  -218.441805     ******   0.0000
     139  -218.440998     ******   0.0000
     140  -218.440943     ******   0.0000
     141  -218.440801     ******   0.0000
     142  -218.440624     ******   0.0000
     143  -218.440469     ******   0.0000
     144  -218.440326     ******   0.0000
     145  -218.439916     ******   0.0000
     146  -218.439422     ******   0.0000
     147  -218.439234     ******   0.0000
     148  -218.436009     ******   0.0000
     149  -218.435955     ******   0.0000
     150  -218.435635     ******   0.0000
     151  -218.435473     ******   0.0000
     152  -218.434246     ******   0.0000
     153  -218.433816     ******   0.0000
