  cluster  E_norm [Eh]  De [kcal]    p
     1   -218.470445     0.0000   0.6847
     2   -218.469145     0.8158   0.1728
     3   -218.468928     0.9521   0.1373
     4   -218.464714     3.5965   0.0016
     5   -218.464534     3.7093   0.0013
     6   -218.464360     3.8188   0.0011
     7   -218.464237     3.8958   0.0010
     8   -218.462622     4.9091   0.0002
     9   -218.461400     5.6757   0.0000
     10  -218.460880     6.0020   0.0000
     11  -218.460542     6.2143   0.0000
     12  -218.459918     6.6059   0.0000
     13  -218.459774     6.6960   0.0000
     14  -218.459768     6.7001   0.0000
     15  -218.459531     6.8489   0.0000
     16  -218.459403     6.9289   0.0000
     17  -218.458869     7.2642   0.0000
     18  -218.458720     7.3576   0.0000
     19  -218.458542     7.4696   0.0000
     20  -218.458317     7.6106   0.0000

Ensemble free energy [Eh]:     -218.4708028172
