  cluster  E_norm [Eh]  De [kcal]    p
     1   -229.048743     0.0000   0.7681
     2   -229.047448     0.8128   0.1948
     3   -229.045231     2.2044   0.0186
     4   -229.044774     2.4908   0.0115
     5   -229.044125     2.8982   0.0058
     6   -229.041948     4.2644   0.0006
     7   -229.041491     4.5507   0.0004
     8   -229.040925     4.9059   0.0002
     9   -229.039899     5.5500   0.0001
     10  -229.038520     6.4150   0.0000
     11  -229.036650     7.5890   0.0000
     12  -229.035427     8.3562   0.0000
     13  -229.035075     8.5768   0.0000
     14  -229.033758     9.4033   0.0000
     15  -229.033593     9.5070   0.0000
     16  -229.033329     9.6726   0.0000
     17  -229.033058     9.8425   0.0000
     18  -229.030904     ******   0.0000
     19  -229.029749     ******   0.0000
     20  -229.023084     ******   0.0000

Ensemble free energy [Eh]:     -229.0489924606
