  cluster  E_norm [Eh]  De [kcal]    p
     1   -142.305102     0.0000   0.5553
     2   -142.304731     0.2329   0.3748
     3   -142.302476     1.6481   0.0344
     4   -142.301607     2.1930   0.0137
     5   -142.301341     2.3599   0.0103
     6   -142.300510     2.8817   0.0043
     7   -142.300270     3.0322   0.0033
     8   -142.299757     3.3540   0.0019
     9   -142.299138     3.7428   0.0010
     10  -142.297797     4.5843   0.0002
     11  -142.297325     4.8804   0.0001
     12  -142.296977     5.0986   0.0001
     13  -142.296956     5.1117   0.0001
     14  -142.296823     5.1954   0.0001
     15  -142.296813     5.2017   0.0001
     16  -142.296778     5.2234   0.0001
     17  -142.296189     5.5932   0.0000
     18  -142.295007     6.3346   0.0000
     19  -142.294904     6.3995   0.0000
     20  -142.294837     6.4416   0.0000

Ensemble free energy [Eh]:     -142.3056576188
