   #           Energy [Eh]      SASA
No   1     -458.2936079088     4346.1
No   2     -458.2953917223     4430.1
No   3     -458.3063851720     4255.5
No   4     -458.2773814764     4258.5
No   5     -458.2876103166     4314.8
No   6     -458.2841380067     4259.7
No   7     -458.2872989333     4509.0
No   8     -458.2962296312     4533.8
No   9     -458.2854835106     4162.1
No  10     -458.2746115945     4418.9
No  11     -458.2845146278     4187.3
No  12     -458.2816689032     4283.6
No  13     -458.2961653234     4305.4
No  14     -458.2794185426     4429.3
No  15     -458.2747896739     4122.0
No  16     -458.2815571052     4315.9
No  17     -458.2789321119     4364.4
No  18     -458.2689519833     4189.5
No  19     -458.2826740086     4263.8
No  20     -458.2815294164     4459.9
