  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.928873     0.0000   0.5094
     2   -763.928829     0.0272   0.4865
     3   -763.923481     3.3834   0.0017
     4   -763.923319     3.4853   0.0014
     5   -763.922806     3.8068   0.0008
     6   -763.920942     4.9763   0.0001
     7   -763.917627     7.0567   0.0000
     8   -763.915903     8.1386   0.0000
     9   -763.912183     ******   0.0000
     10  -763.910789     ******   0.0000
     11  -763.909845     ******   0.0000
     12  -763.909522     ******   0.0000
     13  -763.908412     ******   0.0000
     14  -763.905091     ******   0.0000
     15  -763.901608     ******   0.0000
     16  -763.900124     ******   0.0000
     17  -763.895725     ******   0.0000
     18  -763.894508     ******   0.0000
     19  -763.894281     ******   0.0000
     20  -763.890951     ******   0.0000

Ensemble free energy [Eh]:     -763.9295096857
