  #       H(T)       SVIB      SROT       STRA      G(T)
       [kcal/mol]    [      cal/mol/K        ]    [kcal/mol]
  --------------------------------------------------------
  1     2503.15   1385.09     45.68     49.52   2061.80
  2     2504.25   1374.75     45.55     49.52   2066.02
  3     2503.26   1385.84     45.67     49.52   2061.69
  4     2504.48   1376.36     45.65     49.52   2065.74
  5     2503.10   1380.05     45.58     49.52   2063.29
  6     2503.61   1387.28     45.65     49.52   2061.62
  7     2504.20   1373.86     45.60     49.52   2066.22
  8     2503.14   1385.24     45.67     49.52   2061.75
  9     2503.64   1394.80     45.70     49.52   2059.39
  10     2504.95   1373.60     45.60     49.52   2067.05
  11     2503.31   1392.17     45.61     49.52   2059.87
  12     2503.00   1382.70     45.60     49.52   2062.39
  13     2502.91   1362.79     45.63     49.52   2068.23
  14     2503.96   1389.34     45.60     49.52   2061.36
  15     2504.89   1360.20     45.62     49.52   2070.98
  16     2503.59   1368.59     45.63     49.52   2067.18
  17     2503.68   1400.72     45.64     49.52   2057.69
  18     2503.54   1383.30     45.59     49.52   2062.74
  19     2503.74   1381.48     45.57     49.52   2063.51
  20     2503.50   1373.87     45.51     49.52   2065.55
