   #           Energy [Eh]      SASA
No   1     -152.6717663439     2463.0
No   2     -152.6592439318     2557.8
No   3     -152.6635040475     2424.3
No   4     -152.6702397721     2190.6
No   5     -152.6689889441     2308.3
No   6     -152.6680198626     2341.0
No   7     -152.6567059185     2550.1
No   8     -152.6581143620     2470.9
No   9     -152.6648242109     2327.1
No  10     -152.6638035515     2187.3
No  11     -152.6708259691     2551.8
No  12     -152.6686716077     2587.1
No  13     -152.6663682242     2465.0
No  14     -152.6586584772     2460.6
No  15     -152.6628923199     2446.5
No  16     -152.6585446150     2521.3
No  17     -152.6715473495     2293.7
No  18     -152.6530227196     2357.8
No  19     -152.6638257004     2336.1
No  20     -152.6534740009     2463.4
