   #           Energy [Eh]      SASA
No   1     -407.2965741672     4638.3
No   2     -407.2821907733     4625.0
No   3     -407.2900881329     4384.6
No   4     -407.2818894065     4675.5
No   5     -407.2852301866     4488.8
No   6     -407.2782595966     4613.9
No   7     -407.2778989585     4578.1
No   8     -407.2750041784     4601.7
No   9     -407.2659616498     4303.1
No  10     -407.2771835667     4453.8
No  11     -407.2705769808     4554.8
No  12     -407.2775350794     4759.3
No  13     -407.2715389722     4610.2
No  14     -407.2714111599     4282.5
No  15     -407.2760434349     4662.5
No  16     -407.2661414591     4523.8
No  17     -407.2663311879     4308.7
No  18     -407.2744071368     4414.6
No  19     -407.2771758881     4509.9
No  20     -407.2642983362     4514.3
