  cluster  E_norm [Eh]  De [kcal]    p
     1   -407.296574     0.0000   0.9990
     2   -407.290088     4.0700   0.0010
     3   -407.285230     7.1185   0.0000
     4   -407.282191     9.0257   0.0000
     5   -407.281889     9.2148   0.0000
     6   -407.278260     ******   0.0000
     7   -407.277899     ******   0.0000
     8   -407.277535     ******   0.0000
     9   -407.277184     ******   0.0000
     10  -407.277176     ******   0.0000
     11  -407.276043     ******   0.0000
     12  -407.275004     ******   0.0000
     13  -407.274407     ******   0.0000
     14  -407.271539     ******   0.0000
     15  -407.271411     ******   0.0000
     16  -407.270577     ******   0.0000
     17  -407.266331     ******   0.0000
     18  -407.266141     ******   0.0000
     19  -407.265962     ******   0.0000
     20  -407.264298     ******   0.0000

Ensemble free energy [Eh]:     -407.2965751539
