  cluster  E_norm [Eh]  De [kcal]    p
     1   -458.524644     0.0000   0.7974
     2   -458.523210     0.8996   0.1747
     3   -458.521008     2.2816   0.0170
     4   -458.519676     3.1170   0.0041
     5   -458.519506     3.2239   0.0035
     6   -458.518751     3.6977   0.0016
     7   -458.518637     3.7694   0.0014
     8   -458.517219     4.6591   0.0003
     9   -458.515940     5.4617   0.0001
     10  -458.515141     5.9631   0.0000
     11  -458.513025     7.2909   0.0000
     12  -458.512803     7.4304   0.0000
     13  -458.512298     7.7472   0.0000
     14  -458.511714     8.1135   0.0000
     15  -458.511542     8.2211   0.0000
     16  -458.511021     8.5485   0.0000
     17  -458.509722     9.3632   0.0000
     18  -458.509706     9.3734   0.0000
     19  -458.509645     9.4119   0.0000
     20  -458.508141     ******   0.0000
     21  -458.507212     ******   0.0000
     22  -458.507178     ******   0.0000
     23  -458.507091     ******   0.0000
     24  -458.507034     ******   0.0000
     25  -458.506812     ******   0.0000
     26  -458.506427     ******   0.0000
     27  -458.506274     ******   0.0000
     28  -458.505728     ******   0.0000
     29  -458.505661     ******   0.0000
     30  -458.505375     ******   0.0000
     31  -458.504347     ******   0.0000
     32  -458.503053     ******   0.0000
     33  -458.502884     ******   0.0000
     34  -458.502655     ******   0.0000
     35  -458.502339     ******   0.0000
     36  -458.501761     ******   0.0000
     37  -458.501176     ******   0.0000
     38  -458.501141     ******   0.0000
     39  -458.500765     ******   0.0000
     40  -458.500693     ******   0.0000
     41  -458.500271     ******   0.0000
     42  -458.500133     ******   0.0000
     43  -458.499717     ******   0.0000
     44  -458.499205     ******   0.0000
     45  -458.499080     ******   0.0000
     46  -458.498944     ******   0.0000
     47  -458.498903     ******   0.0000
     48  -458.498480     ******   0.0000
     49  -458.498417     ******   0.0000
     50  -458.498208     ******   0.0000
     51  -458.496411     ******   0.0000
     52  -458.496243     ******   0.0000
     53  -458.495909     ******   0.0000
     54  -458.495721     ******   0.0000
     55  -458.495705     ******   0.0000
     56  -458.495493     ******   0.0000
     57  -458.495479     ******   0.0000
     58  -458.494901     ******   0.0000
     59  -458.494851     ******   0.0000
     60  -458.494789     ******   0.0000
     61  -458.494718     ******   0.0000
     62  -458.494166     ******   0.0000
     63  -458.493858     ******   0.0000
     64  -458.493701     ******   0.0000
     65  -458.493141     ******   0.0000
     66  -458.492719     ******   0.0000
     67  -458.492659     ******   0.0000
     68  -458.492391     ******   0.0000
     69  -458.492315     ******   0.0000
     70  -458.491802     ******   0.0000
     71  -458.491781     ******   0.0000
     72  -458.491728     ******   0.0000
     73  -458.491726     ******   0.0000
     74  -458.490971     ******   0.0000
     75  -458.490432     ******   0.0000
     76  -458.490390     ******   0.0000
     77  -458.489991     ******   0.0000
     78  -458.489484     ******   0.0000
     79  -458.489398     ******   0.0000
     80  -458.489184     ******   0.0000
     81  -458.487736     ******   0.0000
     82  -458.486006     ******   0.0000
     83  -458.484611     ******   0.0000
     84  -458.484529     ******   0.0000
     85  -458.483583     ******   0.0000
     86  -458.483446     ******   0.0000
     87  -458.482595     ******   0.0000
     88  -458.482274     ******   0.0000
     89  -458.482202     ******   0.0000
     90  -458.481930     ******   0.0000
     91  -458.481751     ******   0.0000
     92  -458.480969     ******   0.0000
     93  -458.480475     ******   0.0000
     94  -458.480403     ******   0.0000
     95  -458.480151     ******   0.0000
     96  -458.477632     ******   0.0000
     97  -458.477584     ******   0.0000
     98  -458.477396     ******   0.0000
     99  -458.476488     ******   0.0000
     100  -458.475275     ******   0.0000
     101  -458.475232     ******   0.0000
     102  -458.473314     ******   0.0000
     103  -458.470774     ******   0.0000
