  cluster  E_norm [Eh]  De [kcal]    p
     1   -127.457564     0.0000   0.5195
     2   -127.456777     0.4937   0.2258
     3   -127.456574     0.6213   0.1820
     4   -127.454556     1.8871   0.0215
     5   -127.454039     2.2117   0.0124
     6   -127.453973     2.2534   0.0116
     7   -127.453962     2.2598   0.0115
     8   -127.453490     2.5561   0.0069
     9   -127.453310     2.6690   0.0057
     10  -127.451461     3.8298   0.0008
     11  -127.451312     3.9230   0.0007
     12  -127.450857     4.2084   0.0004
     13  -127.450562     4.3935   0.0003
     14  -127.450298     4.5590   0.0002
     15  -127.449742     4.9081   0.0001
     16  -127.449561     5.0220   0.0001
     17  -127.449189     5.2554   0.0001
     18  -127.449130     5.2921   0.0001
     19  -127.449087     5.3190   0.0001
     20  -127.448595     5.6281   0.0000

Ensemble free energy [Eh]:     -127.4581819955
