   #           Energy [Eh]      SASA
No   1     -763.9234395413     6196.9
No   2     -763.9178055024     6575.1
No   3     -763.9151102218     6573.9
No   4     -763.9093519679     6549.3
No   5     -763.9214935970     6638.1
No   6     -763.9086217764     6508.7
No   7     -763.9065973738     7038.7
No   8     -763.9231222920     6200.1
No   9     -763.9012128830     6508.0
No  10     -763.9046897589     6556.7
No  11     -763.9107470753     6628.2
No  12     -763.9086774169     6450.5
No  13     -763.9046836650     6346.2
No  14     -763.9029415393     6577.2
No  15     -763.9046770277     6506.7
No  16     -763.9028814418     6435.4
No  17     -763.9087943922     6817.2
No  18     -763.9031482686     6781.1
No  19     -763.8974707686     6645.8
No  20     -763.8950434555     6681.9
