  cluster  E_norm [Eh]  De [kcal]    p
     1   -763.923440     0.0000   0.5421
     2   -763.923122     0.1991   0.3874
     3   -763.921494     1.2211   0.0690
     4   -763.917806     3.5354   0.0014
     5   -763.915110     5.2267   0.0001
     6   -763.910747     7.9646   0.0000
     7   -763.909352     8.8401   0.0000
     8   -763.908794     9.1900   0.0000
     9   -763.908677     9.2634   0.0000
     10  -763.908622     9.2983   0.0000
     11  -763.906597     ******   0.0000
     12  -763.904690     ******   0.0000
     13  -763.904684     ******   0.0000
     14  -763.904677     ******   0.0000
     15  -763.903148     ******   0.0000
     16  -763.902942     ******   0.0000
     17  -763.902881     ******   0.0000
     18  -763.901213     ******   0.0000
     19  -763.897471     ******   0.0000
     20  -763.895043     ******   0.0000

Ensemble free energy [Eh]:     -763.9240176665
