  cluster  E_norm [Eh]  De [kcal]    p
     1   -167.765439     0.0000   0.3964
     2   -167.764559     0.5526   0.1560
     3   -167.764467     0.6101   0.1416
     4   -167.763928     0.9480   0.0800
     5   -167.763878     0.9799   0.0758
     6   -167.763209     1.3992   0.0374
     7   -167.762846     1.6270   0.0254
     8   -167.762769     1.6755   0.0234
     9   -167.762407     1.9029   0.0160
     10  -167.762274     1.9859   0.0139
     11  -167.762061     2.1196   0.0111
     12  -167.761963     2.1814   0.0100
     13  -167.761554     2.4379   0.0065
     14  -167.760597     3.0383   0.0023
     15  -167.759822     3.5251   0.0010
     16  -167.759750     3.5700   0.0010
     17  -167.759668     3.6213   0.0009
     18  -167.759263     3.8754   0.0006
     19  -167.759172     3.9325   0.0005
     20  -167.758437     4.3936   0.0002

Ensemble free energy [Eh]:     -167.7663127637
